Time	thumb base joint right X	thumb base joint right Y	thumb base joint right Z	thumb base joint right v(X)	thumb base joint right v(Y)	thumb base joint right v(Z)	thumb end joint right X	thumb end joint right Y	thumb end joint right Z	thumb end joint right v(X)	thumb end joint right v(Y)	thumb end joint right v(Z)	thumb tip right X	thumb tip right Y	thumb tip right Z	thumb tip right v(X)	thumb tip right v(Y)	thumb tip right v(Z)	forefinger base joint right X	forefinger base joint right Y	forefinger base joint right Z	forefinger base joint right v(X)	forefinger base joint right v(Y)	forefinger base joint right v(Z)	forefinger middle joint right X	forefinger middle joint right Y	forefinger middle joint right Z	forefinger middle joint right v(X)	forefinger middle joint right v(Y)	forefinger middle joint right v(Z)	forefinger tip right X	forefinger tip right Y	forefinger tip right Z	forefinger tip right v(X)	forefinger tip right v(Y)	forefinger tip right v(Z)	thumb base joint right X	thumb base joint right Y	thumb base joint right Z	thumb base joint right v(X)	thumb base joint right v(Y)	thumb base joint right v(Z)	thumb end joint right X	thumb end joint right Y	thumb end joint right Z	thumb end joint right v(X)	thumb end joint right v(Y)	thumb end joint right v(Z)	thumb tip right X	thumb tip right Y	thumb tip right Z	thumb tip right v(X)	thumb tip right v(Y)	thumb tip right v(Z)	forefinger base joint right X	forefinger base joint right Y	forefinger base joint right Z	forefinger base joint right v(X)	forefinger base joint right v(Y)	forefinger base joint right v(Z)	forefinger middle joint right X	forefinger middle joint right Y	forefinger middle joint right Z	forefinger middle joint right v(X)	forefinger middle joint right v(Y)	forefinger middle joint right v(Z)	forefinger tip right X	forefinger tip right Y	forefinger tip right Z	forefinger tip right v(X)	forefinger tip right v(Y)	forefinger tip right v(Z)
11.133288	0.11020619	0.05589230	0.05374429	-0.00630210	-0.00479585	-0.00145242	0.08304930	0.04930155	0.05228780	-0.00299887	-0.00987603	-0.00429507	0.06756763	0.04292969	0.04590955	-0.00139900	-0.01235889	-0.00735221	0.10459847	0.08045799	0.08945895	0.00023514	0.00166566	0.00147995	0.06952669	0.07426357	0.07690710	0.00029657	0.00247811	0.00060618	0.05008451	0.06139451	0.04290412	0.00738180	-0.00122760	-0.00138330	0.11485202	0.06527636	0.05302754	-0.00099555	-0.00202459	0.00036664	0.08979157	0.06386173	0.05432077	0.00113883	-0.00045657	0.00096107	0.07040674	0.05777530	0.05256722	-0.00013284	-0.00167197	0.00133522	0.10439364	0.07892220	0.08626515	0.00097443	0.00015911	0.00169043	0.07317173	0.07572397	0.08313366	0.00025384	-0.00046119	0.00281182	0.04889945	0.06640061	0.05052539	0.00040025	-0.00170842	0.00370621
11.149955	0.11008743	0.05582764	0.05374220	-0.00651124	-0.00416463	-0.00087126	0.08299080	0.04921686	0.05221329	-0.00375690	-0.00856729	-0.00390324	0.06752669	0.04282618	0.04578878	-0.00175324	-0.01068771	-0.00609626	0.10458805	0.08050959	0.08944256	-0.00021290	0.00139695	0.00078377	0.06949982	0.07430992	0.07689968	-0.00065610	0.00180964	-0.00000041	0.05013962	0.06135746	0.04289676	0.00541501	-0.00187353	-0.00141822	0.11482666	0.06518276	0.05303846	-0.00093699	-0.00433149	-0.00007922	0.08978503	0.06379610	0.05434122	0.00077140	-0.00472432	-0.00093557	0.07038394	0.05770527	0.05256065	-0.00068188	-0.00540355	-0.00132725	0.10440355	0.07891803	0.08628849	0.00047483	0.00031948	0.00168123	0.07315253	0.07569965	0.08314528	-0.00073795	-0.00164841	-0.00011664	0.04889601	0.06633680	0.05057425	-0.00006650	-0.00376215	-0.00001028
11.166622	0.10994138	0.05575698	0.05372649	-0.00630079	-0.00369493	-0.00045970	0.08288421	0.04905324	0.05211861	-0.00416202	-0.00783782	-0.00334130	0.06747316	0.04262455	0.04569202	-0.00207190	-0.01004834	-0.00459271	0.10457566	0.08053614	0.08943707	-0.00063464	0.00106134	0.00025552	0.06946535	0.07433591	0.07688197	-0.00123576	0.00069697	-0.00006501	0.05016702	0.06128407	0.04287716	0.00399669	-0.00256515	-0.00108511	0.11479546	0.06505845	0.05305360	-0.00100743	-0.00598683	-0.00023805	0.08980796	0.06365865	0.05432734	0.00037618	-0.00821981	-0.00225783	0.07037574	0.05758337	0.05254019	-0.00114084	-0.00804126	-0.00341160	0.10440571	0.07890979	0.08632129	0.00039693	0.00063125	0.00152074	0.07314004	0.07565311	0.08314495	-0.00158385	-0.00208759	-0.00271094	0.04889473	0.06623911	0.05056679	-0.00066988	-0.00455176	-0.00342616
11.183289	0.10982902	0.05568326	0.05372098	-0.00573161	-0.00319657	-0.00045870	0.08280905	0.04889191	0.05205628	-0.00423172	-0.00752536	-0.00260637	0.06744916	0.04240397	0.04562635	-0.00228942	-0.01032604	-0.00291377	0.10455968	0.08052841	0.08944499	-0.00089284	0.00060488	0.00031546	0.06944922	0.07431293	0.07689561	-0.00136760	-0.00029579	0.00035145	0.05023586	0.06120594	0.04285460	0.00337649	-0.00237438	-0.00092505	0.11480069	0.06494089	0.05305228	-0.00109751	-0.00667612	-0.00107263	0.08986578	0.06350565	0.05427385	-0.00008412	-0.01013488	-0.00405498	0.07040871	0.05741160	0.05247335	-0.00181795	-0.00944836	-0.00633391	0.10440557	0.07892491	0.08635896	0.00013840	0.00092462	0.00111454	0.07313408	0.07560407	0.08309296	-0.00242651	-0.00244019	-0.00544301	0.04890310	0.06615634	0.05047680	-0.00128666	-0.00408770	-0.00755287
11.199955	0.10975768	0.05563221	0.05371508	-0.00483358	-0.00278316	-0.00073524	0.08274307	0.04873915	0.05203867	-0.00429047	-0.00767420	-0.00202964	0.06742380	0.04221345	0.04559939	-0.00254274	-0.01116133	-0.00167251	0.10454876	0.08052055	0.08946438	-0.00101816	0.00022378	0.00055310	0.06943363	0.07428992	0.07690214	-0.00160937	-0.00071239	0.00053544	0.05031372	0.06117066	0.04282365	0.00348722	-0.00218009	-0.00090558	0.11477777	0.06485087	0.05302775	-0.00087906	-0.00664743	-0.00242473	0.08984321	0.06330357	0.05419260	-0.00053495	-0.01077876	-0.00630370	0.07035970	0.05722311	0.05237754	-0.00251149	-0.01028205	-0.00967615	0.10441131	0.07895558	0.08638165	-0.00035297	0.00096869	0.00035264	0.07308321	0.07557511	0.08299516	-0.00304905	-0.00322570	-0.00824142	0.04886219	0.06608648	0.05033551	-0.00132710	-0.00361716	-0.01152978
11.216621	0.10970473	0.05560211	0.05371432	-0.00388337	-0.00269768	-0.00122311	0.08270828	0.04867601	0.05204109	-0.00409351	-0.00805780	-0.00201740	0.06739146	0.04209597	0.04559669	-0.00277964	-0.01231796	-0.00156748	0.10453068	0.08052643	0.08947463	-0.00108559	0.00003096	0.00052568	0.06941883	0.07427076	0.07692287	-0.00203722	-0.00096385	0.00055325	0.05038778	0.06117557	0.04282853	0.00407105	-0.00270792	-0.00116801	0.11476881	0.06473891	0.05298548	-0.00045054	-0.00636267	-0.00390511	0.08981813	0.06308454	0.05407050	-0.00093166	-0.01102552	-0.00838700	0.07029925	0.05703637	0.05217439	-0.00297860	-0.01069734	-0.01270717	0.10442109	0.07898625	0.08638110	-0.00134111	0.00025846	-0.00039607	0.07301340	0.07553924	0.08279738	-0.00361913	-0.00429014	-0.01077254	0.04882190	0.06604023	0.05007471	-0.00102850	-0.00346260	-0.01490092
11.233288	0.10964186	0.05558233	0.05368785	-0.00318994	-0.00280841	-0.00207330	0.08262858	0.04857613	0.05202089	-0.00362517	-0.00866078	-0.00281255	0.06732097	0.04192309	0.04560358	-0.00268773	-0.01364950	-0.00279990	0.10451046	0.08054379	0.08948410	-0.00112799	0.00001460	0.00017136	0.06937828	0.07426646	0.07693850	-0.00234150	-0.00103586	0.00050560	0.05041857	0.06118100	0.04281395	0.00502633	-0.00358808	-0.00169457	0.11473399	0.06462653	0.05288844	-0.00005245	-0.00611516	-0.00570734	0.08974462	0.06291710	0.05390538	-0.00113026	-0.01138990	-0.01039369	0.07018824	0.05688685	0.05188761	-0.00313484	-0.01071521	-0.01575266	0.10439225	0.07900053	0.08634997	-0.00299980	-0.00092399	-0.00108697	0.07291139	0.07546820	0.08257335	-0.00423359	-0.00529016	-0.01361789	0.04877243	0.06601910	0.04976900	-0.00054647	-0.00332867	-0.01885805
11.249955	0.10958267	0.05553073	0.05365174	-0.00282725	-0.00274877	-0.00327872	0.08253778	0.04840788	0.05195781	-0.00302417	-0.00924632	-0.00417791	0.06725645	0.04165841	0.04556894	-0.00208010	-0.01440741	-0.00495590	0.10448529	0.08054396	0.08948185	-0.00102055	-0.00001401	-0.00011742	0.06931502	0.07426634	0.07692821	-0.00225426	-0.00093270	0.00058174	0.05048271	0.06108114	0.04280175	0.00591875	-0.00410860	-0.00251238	0.11474673	0.06451438	0.05279431	0.00010841	-0.00620036	-0.00736033	0.08976084	0.06275342	0.05371519	-0.00148677	-0.01169688	-0.01185644	0.07015833	0.05670037	0.05160593	-0.00359060	-0.01036624	-0.01852289	0.10434494	0.07897072	0.08631802	-0.00482572	-0.00162051	-0.00169963	0.07287460	0.07534035	0.08234806	-0.00488037	-0.00534771	-0.01639104	0.04880638	0.06594782	0.04946213	-0.00036575	-0.00274443	-0.02274496
11.266622	0.10953424	0.05545537	0.05358248	-0.00263495	-0.00230770	-0.00433152	0.08248013	0.04818902	0.05186039	-0.00239179	-0.00935616	-0.00541341	0.06721118	0.04131427	0.04545372	-0.00119254	-0.01397518	-0.00700965	0.10447035	0.08053007	0.08948042	-0.00073150	-0.00005290	-0.00016820	0.06926335	0.07422691	0.07693999	-0.00184436	-0.00061389	0.00066173	0.05060791	0.06094925	0.04272817	0.00642719	-0.00403685	-0.00314451	0.11477355	0.06442365	0.05265397	-0.00001568	-0.00661327	-0.00816393	0.08976132	0.06257223	0.05349192	-0.00262269	-0.01262489	-0.01235412	0.07013599	0.05652263	0.05129122	-0.00445610	-0.01007343	-0.02029409	0.10422679	0.07889640	0.08629770	-0.00589992	-0.00139047	-0.00208330	0.07279550	0.07520517	0.08208890	-0.00545642	-0.00451872	-0.01830332	0.04882410	0.06587052	0.04908779	-0.00064055	-0.00215919	-0.02521756
11.283288	0.10951237	0.05539620	0.05349991	-0.00272238	-0.00161177	-0.00497392	0.08247154	0.04799995	0.05175171	-0.00177567	-0.00833783	-0.00611621	0.06722640	0.04104374	0.04528205	-0.00064396	-0.01211797	-0.00823911	0.10445394	0.08052161	0.08945862	-0.00041474	0.00011377	-0.00021238	0.06923895	0.07420822	0.07694450	-0.00114240	-0.00019319	0.00093010	0.05077797	0.06083775	0.04266134	0.00632592	-0.00319747	-0.00309321	0.11479031	0.06434067	0.05247973	-0.00015915	-0.00761184	-0.00807806	0.08975420	0.06233769	0.05325698	-0.00419473	-0.01462125	-0.01237196	0.07010331	0.05633517	0.05094308	-0.00541156	-0.00989888	-0.02165209	0.10408699	0.07884173	0.08626432	-0.00596008	-0.00051968	-0.00215639	0.07271562	0.07511520	0.08173289	-0.00604420	-0.00332066	-0.01974173	0.04884293	0.06582693	0.04858594	-0.00135383	-0.00181504	-0.02658655
11.299954	0.10947320	0.05538927	0.05338657	-0.00316513	-0.00097286	-0.00500497	0.08247674	0.04788771	0.05163444	-0.00146058	-0.00651180	-0.00599722	0.06724853	0.04089572	0.04509002	-0.00070025	-0.00946822	-0.00801788	0.10445978	0.08052339	0.08946605	-0.00023000	0.00014581	-0.00017237	0.06924663	0.07420247	0.07697836	-0.00049785	0.00023112	0.00123077	0.05089967	0.06083964	0.04257730	0.00520023	-0.00158568	-0.00245792	0.11476776	0.06420608	0.05232786	0.00014946	-0.00889025	-0.00772747	0.08964136	0.06208475	0.05305360	-0.00504969	-0.01683534	-0.01242920	0.06994775	0.05619615	0.05054509	-0.00566708	-0.00989378	-0.02297833	0.10395965	0.07885290	0.08622120	-0.00530722	0.00053458	-0.00201755	0.07256925	0.07513030	0.08134790	-0.00611069	-0.00264426	-0.02082312	0.04876878	0.06584282	0.04806719	-0.00135983	-0.00181348	-0.02738155
11.316621	0.10942651	0.05541684	0.05330469	-0.00392908	-0.00068978	-0.00429848	0.08246021	0.04783279	0.05153940	-0.00181132	-0.00476046	-0.00520658	0.06725688	0.04083018	0.04496412	-0.00148420	-0.00733159	-0.00636237	0.10446024	0.08054202	0.08946567	-0.00017215	-0.00000656	-0.00002924	0.06925008	0.07423531	0.07699741	-0.00025839	0.00065998	0.00132628	0.05096066	0.06086438	0.04255795	0.00328136	-0.00012627	-0.00136518	0.11473274	0.06404275	0.05220759	0.00137207	-0.01026474	-0.00739631	0.08947525	0.06178780	0.05287619	-0.00449547	-0.01831023	-0.01277154	0.06979629	0.05604502	0.05014643	-0.00475416	-0.01024614	-0.02421739	0.10389631	0.07891907	0.08617050	-0.00402899	0.00152365	-0.00208282	0.07244784	0.07513282	0.08098610	-0.00523417	-0.00306272	-0.02117464	0.04871049	0.06585044	0.04760316	0.00015499	-0.00250039	-0.02723057
11.333287	0.10933495	0.05542606	0.05322243	-0.00474663	-0.00084505	-0.00305505	0.08240172	0.04778161	0.05144113	-0.00264526	-0.00397885	-0.00385973	0.06719727	0.04075103	0.04487289	-0.00271072	-0.00684797	-0.00381415	0.10446326	0.08056186	0.08946702	-0.00028841	-0.00006486	0.00004374	0.06925125	0.07426565	0.07702494	-0.00052314	0.00077978	0.00135739	0.05096902	0.06088297	0.04255790	0.00142914	0.00027791	-0.00033097	0.11473375	0.06382178	0.05213700	0.00329429	-0.01090795	-0.00754404	0.08934925	0.06144046	0.05268234	-0.00292522	-0.01879420	-0.01347510	0.06966663	0.05588738	0.04974107	-0.00272167	-0.01081683	-0.02500503	0.10386761	0.07897118	0.08614302	-0.00256416	0.00185494	-0.00227374	0.07234466	0.07510906	0.08065666	-0.00397091	-0.00453217	-0.02058764	0.04866096	0.06580393	0.04721558	0.00251365	-0.00357097	-0.02637078
11.349955	0.10924646	0.05538889	0.05319684	-0.00520485	-0.00133608	-0.00169839	0.08235630	0.04772789	0.05139601	-0.00346804	-0.00441374	-0.00228020	0.06713519	0.04063042	0.04485086	-0.00365490	-0.00750850	-0.00156947	0.10445035	0.08053260	0.08946876	-0.00059739	0.00019658	0.00001185	0.06923388	0.07426544	0.07704391	-0.00108157	0.00092384	0.00126053	0.05096883	0.06087906	0.04257374	0.00068227	-0.00029136	0.00032984	0.11483413	0.06363378	0.05202264	0.00507755	-0.01083974	-0.00797141	0.08936623	0.06109724	0.05244629	-0.00108999	-0.01861779	-0.01412446	0.06971328	0.05567798	0.04933008	-0.00043709	-0.01111357	-0.02505564	0.10383569	0.07898228	0.08613247	-0.00159085	0.00119828	-0.00228961	0.07232963	0.07496816	0.08032934	-0.00300759	-0.00596947	-0.01971066	0.04877945	0.06569537	0.04679508	0.00439797	-0.00445647	-0.02544724
11.366621	0.10914424	0.05533644	0.05318311	-0.00524605	-0.00176645	-0.00069469	0.08228137	0.04764346	0.05136302	-0.00382321	-0.00536992	-0.00081787	0.06704439	0.04046601	0.04484696	-0.00377906	-0.00805251	-0.00037223	0.10444058	0.08052044	0.08946398	-0.00089508	0.00063326	0.00015117	0.06921259	0.07427322	0.07705937	-0.00161801	0.00127521	0.00111014	0.05096627	0.06086143	0.04258723	0.00106460	-0.00079725	0.00032405	0.11497530	0.06343732	0.05186743	0.00599342	-0.01017090	-0.00825736	0.08942651	0.06078647	0.05216590	0.00031918	-0.01720750	-0.01406750	0.06976150	0.05546749	0.04888033	0.00093311	-0.01044067	-0.02420513	0.10381101	0.07899283	0.08607971	-0.00135720	0.00033178	-0.00220788	0.07231916	0.07481668	0.07998645	-0.00265856	-0.00594626	-0.01891565	0.04893408	0.06557607	0.04635850	0.00492437	-0.00406345	-0.02459396
11.383287	0.10905889	0.05529996	0.05319731	-0.00503482	-0.00178064	-0.00000291	0.08222607	0.04755101	0.05138614	-0.00397017	-0.00592804	0.00026211	0.06698586	0.04030357	0.04488270	-0.00322183	-0.00758223	-0.00002209	0.10442047	0.08052143	0.08946600	-0.00101615	0.00147407	0.00034452	0.06917816	0.07426786	0.07708657	-0.00184119	0.00216254	0.00090085	0.05097642	0.06083867	0.04258634	0.00182037	-0.00113741	0.00011249	0.11512823	0.06331058	0.05167602	0.00573827	-0.00886697	-0.00818325	0.08948888	0.06052447	0.05190110	0.00065547	-0.01480511	-0.01337670	0.06984180	0.05526918	0.04846016	0.00069633	-0.00879589	-0.02269612	0.10379635	0.07898753	0.08603042	-0.00136000	0.00015117	-0.00235976	0.07229704	0.07467547	0.07967204	-0.00273728	-0.00429029	-0.01799129	0.04908494	0.06550516	0.04590307	0.00392824	-0.00233506	-0.02348969
11.399954	0.10898392	0.05528490	0.05320279	-0.00491312	-0.00152182	0.00019828	0.08214333	0.04742036	0.05140471	-0.00414694	-0.00577206	0.00078162	0.06693046	0.04017276	0.04488428	-0.00271087	-0.00631918	-0.00040941	0.10440018	0.08058245	0.08947115	-0.00093304	0.00227396	0.00049435	0.06913870	0.07432967	0.07709763	-0.00177306	0.00292939	0.00080914	0.05102585	0.06081558	0.04258795	0.00234521	-0.00142281	-0.00014212	0.11519627	0.06314846	0.05153409	0.00474742	-0.00750612	-0.00770661	0.08943476	0.06027647	0.05169170	0.00008248	-0.01257533	-0.01227138	0.06980623	0.05514395	0.04807887	-0.00037983	-0.00688874	-0.02098600	0.10377656	0.07897863	0.08598164	-0.00160378	0.00027884	-0.00234031	0.07220378	0.07462838	0.07937673	-0.00289993	-0.00213240	-0.01674394	0.04909275	0.06547686	0.04552578	0.00209159	-0.00039421	-0.02219494
11.416620	0.10890961	0.05527318	0.05319941	-0.00480598	-0.00160324	-0.00003403	0.08208711	0.04730776	0.05142931	-0.00427125	-0.00547385	0.00070062	0.06691062	0.04009007	0.04486731	-0.00232794	-0.00530655	-0.00144750	0.10437857	0.08063586	0.08948813	-0.00068844	0.00229002	0.00047248	0.06910044	0.07439526	0.07710857	-0.00158318	0.00298457	0.00061378	0.05109214	0.06080224	0.04257545	0.00288449	-0.00204758	-0.00026511	0.11523944	0.06303638	0.05144339	0.00351021	-0.00675882	-0.00728252	0.08941640	0.06010810	0.05153880	-0.00051819	-0.01116193	-0.01156663	0.06977325	0.05507232	0.04779180	-0.00082292	-0.00592474	-0.01958447	0.10375314	0.07898146	0.08595969	-0.00219000	0.00016104	-0.00212592	0.07213469	0.07466251	0.07911690	-0.00244648	-0.00090808	-0.01581947	0.04906076	0.06553260	0.04519977	0.00077311	0.00035796	-0.02091655
11.433288	0.10883166	0.05525095	0.05320657	-0.00441519	-0.00217910	-0.00049675	0.08200957	0.04723024	0.05143654	-0.00414101	-0.00550835	0.00002028	0.06688569	0.04004640	0.04483232	-0.00193772	-0.00536116	-0.00286735	0.10437106	0.08070213	0.08950379	-0.00026241	0.00133981	0.00023905	0.06908530	0.07449286	0.07711245	-0.00126705	0.00199445	0.00032794	0.05114567	0.06077071	0.04257354	0.00355210	-0.00320674	-0.00040606	0.11526501	0.06294253	0.05136193	0.00269116	-0.00692046	-0.00688902	0.08938593	0.05995905	0.05136992	-0.00030924	-0.01045390	-0.01161306	0.06970207	0.05503268	0.04750210	-0.00013046	-0.00615789	-0.01875944	0.10371649	0.07900480	0.08592604	-0.00285805	-0.00029434	-0.00209489	0.07208215	0.07471224	0.07887684	-0.00121378	-0.00130497	-0.01531745	0.04901345	0.06558229	0.04490066	0.00051160	-0.00064913	-0.01973078
11.449954	0.10874072	0.05521305	0.05319507	-0.00350741	-0.00269222	-0.00076287	0.08193894	0.04718331	0.05143652	-0.00352250	-0.00558766	-0.00072306	0.06683958	0.03999082	0.04478005	-0.00126012	-0.00610296	-0.00380687	0.10436884	0.08071031	0.08950698	0.00011653	0.00001505	-0.00006098	0.06906959	0.07451552	0.07712355	-0.00076659	0.00036564	0.00018768	0.05118044	0.06072424	0.04256612	0.00403963	-0.00410400	-0.00103366	0.11532927	0.06286214	0.05124370	0.00241105	-0.00752955	-0.00660482	0.08941942	0.05980895	0.05118762	0.00024367	-0.01042756	-0.01218089	0.06972336	0.05494182	0.04720316	0.00095942	-0.00750027	-0.01837410	0.10365467	0.07901154	0.08590014	-0.00327901	-0.00101261	-0.00222431	0.07209820	0.07469399	0.07864118	-0.00011314	-0.00353777	-0.01471794	0.04906008	0.06559381	0.04455373	0.00092658	-0.00274272	-0.01879269
11.466620	0.10866898	0.05514512	0.05317393	-0.00235477	-0.00263448	-0.00092242	0.08186363	0.04709224	0.05141458	-0.00276034	-0.00564857	-0.00132373	0.06680325	0.03986921	0.04469961	-0.00060879	-0.00679930	-0.00412535	0.10438163	0.08068946	0.08949660	0.00017881	-0.00090741	-0.00027020	0.06906096	0.07449695	0.07712294	-0.00027590	-0.00101738	0.00017487	0.05124516	0.06062331	0.04256174	0.00425057	-0.00402990	-0.00204568	0.11536880	0.06273686	0.05108513	0.00216563	-0.00823708	-0.00613748	0.08942742	0.05962218	0.05093333	0.00044037	-0.01105900	-0.01234723	0.06976943	0.05477616	0.04685907	0.00148371	-0.00896323	-0.01776272	0.10358571	0.07898708	0.08585194	-0.00335974	-0.00184935	-0.00225619	0.07212804	0.07460450	0.07837136	0.00027463	-0.00622767	-0.01373174	0.04911340	0.06550311	0.04421924	0.00123429	-0.00507338	-0.01766087
11.483287	0.10865057	0.05507827	0.05314715	-0.00117012	-0.00194960	-0.00091467	0.08182726	0.04695943	0.05137702	-0.00188418	-0.00551991	-0.00140852	0.06679611	0.03969634	0.04460043	-0.00002515	-0.00664984	-0.00388454	0.10439390	0.08062812	0.08947869	-0.00003949	-0.00118483	-0.00023816	0.06904896	0.07441721	0.07711910	-0.00005480	-0.00146293	0.00015620	0.05134476	0.06050353	0.04253345	0.00427825	-0.00294558	-0.00288367	0.11541686	0.06255635	0.05097503	0.00168864	-0.00847388	-0.00529673	0.08945318	0.05941796	0.05071214	0.00031956	-0.01132606	-0.01129904	0.06986693	0.05458323	0.04654332	0.00148278	-0.00964053	-0.01593436	0.10351693	0.07892311	0.08580744	-0.00301530	-0.00255481	-0.00204173	0.07216796	0.07443685	0.07812661	0.00046566	-0.00774908	-0.01227220	0.04916668	0.06534182	0.04391643	0.00108028	-0.00674306	-0.01562237
11.499953	0.10866516	0.05504527	0.05313109	-0.00018023	-0.00069855	-0.00085658	0.08182088	0.04683833	0.05134075	-0.00117936	-0.00481192	-0.00096621	0.06683478	0.03955082	0.04453291	0.00009619	-0.00528386	-0.00315060	0.10439657	0.08060199	0.08947289	-0.00030730	-0.00081592	-0.00002593	0.06906190	0.07437484	0.07712141	-0.00012379	-0.00070047	0.00005957	0.05143943	0.06045460	0.04244883	0.00391252	-0.00146546	-0.00294143	0.11542245	0.06237147	0.05090640	0.00119541	-0.00798620	-0.00421895	0.08943128	0.05921375	0.05049872	0.00020433	-0.01066877	-0.00952959	0.06986023	0.05437957	0.04627204	0.00113495	-0.00904215	-0.01339851	0.10347559	0.07886539	0.08576544	-0.00220832	-0.00272603	-0.00180357	0.07213572	0.07425280	0.07792386	0.00066635	-0.00764835	-0.01051203	0.04913977	0.06520409	0.04368316	0.00047136	-0.00725172	-0.01290518
11.516621	0.10868441	0.05505639	0.05312523	0.00035226	0.00074469	-0.00075225	0.08181813	0.04676417	0.05131745	-0.00095364	-0.00336136	-0.00028407	0.06685711	0.03947406	0.04449451	-0.00048746	-0.00306507	-0.00199408	0.10437582	0.08060145	0.08947996	-0.00048075	-0.00008814	0.00025403	0.06907128	0.07436781	0.07712884	-0.00028830	0.00065021	0.00009686	0.05150069	0.06047231	0.04236407	0.00272394	0.00032172	-0.00247349	0.11543830	0.06224655	0.05088509	0.00091374	-0.00662594	-0.00327669	0.08943686	0.05901881	0.05038115	0.00032276	-0.00917027	-0.00766927	0.06984870	0.05425153	0.04609001	0.00058010	-0.00747063	-0.01081452	0.10344553	0.07881672	0.08574979	-0.00128463	-0.00224591	-0.00160609	0.07212075	0.07411212	0.07779329	0.00085589	-0.00629081	-0.00876922	0.04912902	0.06508205	0.04349547	-0.00003601	-0.00636744	-0.01055794
11.533287	0.10868739	0.05509699	0.05312559	0.00003293	0.00149653	-0.00081327	0.08181156	0.04674432	0.05133428	-0.00133746	-0.00207943	0.00027552	0.06685176	0.03948552	0.04448392	-0.00153606	-0.00108999	-0.00093285	0.10435589	0.08063019	0.08949585	-0.00048805	0.00038371	0.00046633	0.06906729	0.07442678	0.07713189	-0.00044387	0.00163049	0.00007983	0.05152702	0.06054386	0.04231376	0.00109572	0.00145462	-0.00141647	0.11543711	0.06216510	0.05084337	0.00074249	-0.00494732	-0.00284515	0.08942142	0.05888454	0.05031242	0.00016350	-0.00734874	-0.00580712	0.06981425	0.05414852	0.04597818	0.00005811	-0.00548475	-0.00836242	0.10343451	0.07878747	0.08573716	-0.00074607	-0.00146594	-0.00149917	0.07213660	0.07404423	0.07768703	0.00094664	-0.00403126	-0.00738165	0.04911400	0.06500088	0.04337126	0.00005849	-0.00490954	-0.00835586
11.549953	0.10867956	0.05514843	0.05310130	-0.00059296	0.00132246	-0.00105076	0.08178213	0.04674614	0.05136217	-0.00166216	-0.00149748	0.00061963	0.06678950	0.03951482	0.04448086	-0.00230745	0.00000445	-0.00037942	0.10434567	0.08064242	0.08950516	-0.00022292	0.00014912	0.00041444	0.06903977	0.07448380	0.07712702	-0.00041615	0.00140228	0.00002060	0.05153072	0.06056523	0.04233910	-0.00026429	0.00128899	0.00005454	0.11546494	0.06212452	0.05077862	0.00056830	-0.00364787	-0.00293485	0.08946351	0.05879006	0.05022448	-0.00027821	-0.00549795	-0.00429783	0.06986233	0.05408821	0.04585373	0.00000987	-0.00361729	-0.00651629	0.10344056	0.07877305	0.08571332	-0.00067432	-0.00090465	-0.00149217	0.07220013	0.07401392	0.07757293	0.00105102	-0.00157502	-0.00660158	0.04914061	0.06492235	0.04324452	0.00062075	-0.00343488	-0.00650382
11.566620	0.10867840	0.05518228	0.05309050	-0.00091058	0.00073597	-0.00145183	0.08173565	0.04674179	0.05137959	-0.00167017	-0.00154328	0.00059800	0.06671754	0.03953472	0.04448459	-0.00244741	0.00018396	-0.00031397	0.10435431	0.08065414	0.08951050	0.00023384	-0.00043560	0.00013519	0.06902254	0.07452922	0.07713026	-0.00006016	0.00036102	0.00006292	0.05150227	0.06059835	0.04235924	-0.00107216	0.00025302	0.00132658	0.11547586	0.06207265	0.05072281	0.00022233	-0.00284533	-0.00294254	0.08946471	0.05873120	0.05014215	-0.00091348	-0.00401620	-0.00359218	0.06987199	0.05403761	0.04574181	0.00000499	-0.00226120	-0.00570279	0.10343882	0.07877051	0.08567604	-0.00084859	-0.00065252	-0.00156381	0.07223622	0.07400269	0.07745417	0.00066616	0.00022743	-0.00616624	0.04914769	0.06487795	0.04312646	0.00093818	-0.00200380	-0.00527622
